BookName,ChapterName,CharacterName,Percentile
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8097520661157025
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8110979929161747
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8356123215627348
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8363636363636363
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8429752066115702
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8491145218417946
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8556724267468069
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.8842975206611571
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9173553719008265
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9256198347107438
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.937016093953893
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9396208070004861
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9480257116620754
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9551774428779776
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9646280991735537
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9688311688311688
"Immortals of Meluha","CHAPTER 1: He has come","shiva",0.9900826446280991
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.563335837716003
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.5652892561983471
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.5782581055308328
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.581267217630854
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.5822314049586776
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.6064738292011019
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.6133412042502951
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.6163452708907254
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.620228256591893
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.622809917355372
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.6247933884297521
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7553719008264462
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7619834710743801
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.768595041322314
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7753099173553719
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7966942148760331
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8016528925619835
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8099173553719008
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8253099173553718
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8348610067618332
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8421487603305785
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8431818181818181
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8460448642266825
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8479338842975207
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8634710743801653
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8909090909090909
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9132231404958677
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9190082644628099
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9206611570247933
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9338842975206612
